Fight_ID,R_fighter,B_fighter,Winner,title_bout
2599,Kazuki Tokudome,Yui Chul Nam,Blue,FALSE
2598,Nam Phan,Vaughan Lee,Blue,FALSE
2597,Albert Cheng,An Ying Wang,Blue,FALSE
2596,Jumabieke Tuerxun,Mark Eddiva,Blue,FALSE
2595,Ronda Rousey,Sara McMann,Red,TRUE
2594,Daniel Cormier,Patrick Cummins,Red,FALSE
2593,Rory MacDonald,Demian Maia,Red,FALSE
2592,Mike Pyle,TJ Waldburger,Red,FALSE
2591,Robert Whittaker,Stephen Thompson,Blue,FALSE
2590,Alexis Davis,Jessica Eye,Red,FALSE
2589,Raphael Assuncao,Pedro Munhoz,Red,FALSE
2588,Cody Gibson,Aljamain Sterling,Blue,FALSE
2587,Zach Makovsky,Joshua Sampo,Red,FALSE
2586,Rafaello Oliveira,Erik Koch,Blue,FALSE
2585,Ernest Chavez,Yosdenis Cedeno,Red,FALSE
2584,Lyoto Machida,Gegard Mousasi,Red,FALSE
2583,Jacare Souza,Francis Carmont,Red,FALSE
2582,Erick Silva,Takenori Sato,Red,FALSE
2581,Viscardi Andrade,Nico Musoke,Blue,FALSE
2580,Charles Oliveira,Andy Ogle,Red,FALSE
2579,Cristiano Marcello,Joe Proctor,Blue,FALSE
2578,Rodrigo Damm,Ivan Jorge,Red,FALSE
2577,Francisco Trinaldo,Jesse Ronson,Red,FALSE
2576,Iuri Alcantara,Wilson Reis,Red,FALSE
2575,Felipe Arantes,Maximo Blanco,Red,FALSE
2574,Ildemar Alcantara,Albert Tumenov,Red,FALSE
2573,Douglas Silva de Andrade,Zubaira Tukhugov,Blue,FALSE
2572,Renan Barao,Urijah Faber,Red,TRUE
2571,Jose Aldo,Ricardo Lamas,Red,TRUE
2570,Frank Mir,Alistair Overeem,Blue,FALSE
2569,John Lineker,Ali Bagautinov,Blue,FALSE
2568,Jamie Varner,Abel Trujillo,Blue,FALSE
2567,John Makdessi,Alan Patrick,Blue,FALSE
2566,Chris Cariaso,Danny Martinez,Red,FALSE
2565,Nick Catone,Tom Watson,Red,FALSE
2564,Al Iaquinta,Kevin Lee,Red,FALSE
2563,Clint Hester,Andy Enz,Red,FALSE
2562,Anthony Rocco Martin,Rashid Magomedov,Blue,FALSE
2561,Neil Magny,Gasan Umalatov,Red,FALSE
2560,Benson Henderson,Josh Thomson,Red,FALSE
2559,Stipe Miocic,Gabriel Gonzaga,Red,FALSE
2558,Donald Cerrone,Adriano Martins,Red,FALSE
2557,Darren Elkins,Jeremy Stephens,Blue,FALSE
2556,Alex Caceres,Sergio Pettis,Red,FALSE
2555,Eddie Wineland,Yves Jabouin,Red,FALSE
2554,Chico Camus,Yaotzin Meza,Draw,FALSE
2553,Junior Hernandez,Hugo Viana,Blue,FALSE
2552,Daron Cruickshank,Mike Rio,Red,FALSE
2551,George Sullivan,Mike Rhodes,Red,FALSE
2550,Walt Harris,Nikita Krylov,Blue,FALSE
2549,Luke Rockhold,Costas Philippou,Red,FALSE
2548,Lorenz Larkin,Brad Tavares,Blue,FALSE
2547,TJ Dillashaw,Mike Easton,Red,FALSE
2546,Yoel Romero,Derek Brunson,Red,FALSE
2545,John Moraga,Dustin Ortiz,Red,FALSE
2544,Cole Miller,Sam Sicilia,Red,FALSE
2543,Ramsey Nijem,Justin Edwards,Red,FALSE
2542,Isaac Vallie-Flagg,Elias Silverio,Blue,FALSE
2541,Trevor Smith,Brian Houston,Red,FALSE
2540,Alptekin Ozkilic,Louis Smolka,Blue,FALSE
2539,Vinc Pichel,Garett Whiteley,Red,FALSE
2538,Charlie Brenneman,Beneil Dariush,Blue,FALSE
2537,Tarec Saffiedine,Hyun Gyu Lim,Red,FALSE
2536,Tatsuya Kawajiri,Sean Soriano,Red,FALSE
2535,Kiichi Kunimoto,Luiz Dutra,Red,FALSE
2534,Kyung Ho Kang,Shunichi Shimizu,Red,FALSE
2533,Max Holloway,Will Chope,Red,FALSE
2532,Katsunori Kikuno,Quinn Mulhern,Red,FALSE
2531,Royston Wee,Dave Galera,Red,FALSE
2530,Mairbek Taisumov,Tae Hyun Bang,Red,FALSE
2529,Dustin Kimura,Jon Delos Reyes,Red,FALSE
2528,Leandro Issa,Russell Doane,Blue,FALSE
2527,Chris Weidman,Anderson Silva,Red,TRUE
2526,Ronda Rousey,Miesha Tate,Red,TRUE
2525,Josh Barnett,Travis Browne,Blue,FALSE
2524,Jim Miller,Fabricio Camoes,Red,FALSE
2523,Dustin Poirier,Diego Brandao,Red,FALSE
2522,Chris Leben,Uriah Hall,Blue,FALSE
2521,Gleison Tibau,Michael Johnson,Blue,FALSE
2520,Dennis Siver,Manvel Gamburyan,Draw,FALSE
2519,John Howard,Siyar Bahadurzada,Red,FALSE
2518,William Patolino,Bobby Voelker,Red,FALSE
2517,Robert Peralta,Estevan Payan,Red,FALSE
2516,Demetrious Johnson,Joseph Benavidez,Red,TRUE
2515,Urijah Faber,Michael McDonald,Red,FALSE
2514,Chad Mendes,Nik Lentz,Red,FALSE
2513,Joe Lauzon,Mac Danzig,Red,FALSE
2512,Court McGee,Ryan LaFlare,Blue,FALSE
2511,Danny Castillo,Edson Barboza,Blue,FALSE
2510,Bobby Green,Pat Healy,Red,FALSE
2509,Scott Jorgensen,Zach Makovsky,Blue,FALSE
2508,Sam Stout,Cody McKenzie,Red,FALSE
2507,Abel Trujillo,Roger Bowling,Red,FALSE
2506,Darren Uyenoyama,Alptekin Ozkilic,Blue,FALSE
2505,Mark Hunt,Antonio Silva,Draw,FALSE
2504,Mauricio Rua,James Te Huna,Red,FALSE
2503,Ryan Bader,Anthony Perosh,Red,FALSE
2502,Pat Barry,Soa Palelei,Blue,FALSE
2501,Dylan Andrews,Clint Hester,Blue,FALSE
2500,Julie Kedzie,Bethe Correia,Blue,FALSE
2499,Takeya Mizugaki,Nam Phan,Red,FALSE
2498,Nick Ring,Caio Magalhaes,Blue,FALSE
2497,Richie Vaculik,Justin Scoggins,Blue,FALSE
2496,Bruno Santos,Krzysztof Jotko,Blue,FALSE
2495,Ben Wall,Alex Garcia,Blue,FALSE
2494,Gray Maynard,Nate Diaz,Blue,FALSE
2493,Julianna Pena,Jessica Rakoczy,Red,TRUE
2492,Chris Holdsworth,Davey Grant,Red,TRUE
2491,Jessamyn Duke,Peggy Morgan,Red,FALSE
2490,Roxanne Modafferi,Raquel Pennington,Blue,FALSE
2489,Akira Corassani,Maximo Blanco,Red,FALSE
2488,Rani Yahya,Tom Niinimaki,Blue,FALSE
2487,Jared Rosholt,Walt Harris,Red,FALSE
2486,Sean Spencer,Drew Dober,Red,FALSE
2485,Joshua Sampo,Ryan Benoit,Red,FALSE
2484,Georges St-Pierre,Johny Hendricks,Red,TRUE
2483,Rashad Evans,Chael Sonnen,Red,FALSE
2482,Rory MacDonald,Robbie Lawler,Blue,FALSE
2481,Josh Koscheck,Tyron Woodley,Blue,FALSE
2480,Tim Elliott,Ali Bagautinov,Blue,FALSE
2479,Donald Cerrone,Evan Dunham,Red,FALSE
2478,Ed Herman,Thales Leites,Blue,FALSE
2477,Brian Ebersole,Rick Story,Blue,FALSE
2476,Erik Perez,Edwin Figueroa,Red,FALSE
2475,Jason High,Anthony Lapsley,Red,FALSE
2474,Will Campuzano,Sergio Pettis,Blue,FALSE
2473,Cody Donovan,Gian Villante,Blue,FALSE
2472,Vitor Belfort,Dan Henderson,Red,FALSE
2471,Cezar Ferreira,Daniel Sarafian,Red,FALSE
2470,Rafael Feijao,Igor Pokrajac,Red,FALSE
2469,Paulo Thiago,Brandon Thatch,Blue,FALSE
2468,Santiago Ponzinibbio,Ryan LaFlare,Blue,FALSE
2467,Rony Jason,Jeremy Stephens,Blue,FALSE
2466,Godofredo Pepey,Sam Sicilia,Blue,FALSE
2465,Thiago Perpetuo,Omari Akhmedov,Blue,FALSE
2464,Thiago Tavares,Justin Salas,Red,FALSE
2463,Adriano Martins,Daron Cruickshank,Red,FALSE
2462,Jose Maria,Dustin Ortiz,Blue,FALSE
2461,Tim Kennedy,Rafael Natal,Red,FALSE
2460,Liz Carmouche,Alexis Davis,Blue,FALSE
2459,Ronny Markes,Yoel Romero,Blue,FALSE
2458,Jorge Masvidal,Rustam Khabilov,Blue,FALSE
2457,Colton Smith,Michael Chiesa,Blue,FALSE
2456,Bobby Green,James Krause,Red,FALSE
2455,George Roop,Francisco Rivera,Blue,FALSE
2454,Dennis Bermudez,Steven Siler,Red,FALSE
2453,Amanda Nunes,Germaine de Randamie,Red,FALSE
2452,Chris Camozzi,Lorenz Larkin,Blue,FALSE
2451,Yves Edwards,Yancy Medeiros,Draw,FALSE
2450,Neil Magny,Seth Baczynski,Blue,FALSE
2449,Derek Brunson,Brian Houston,Red,FALSE
2448,Lyoto Machida,Mark Munoz,Red,FALSE
2447,Ross Pearson,Melvin Guillard,Draw,FALSE
2446,Jimi Manuwa,Ryan Jimmo,Red,FALSE
2445,Norman Parke,Jon Tuck,Red,FALSE
2444,Alessio Sakara,Nico Musoke,Blue,FALSE
2443,Phil Harris,John Lineker,Blue,FALSE
2442,Al Iaquinta,Piotr Hallmann,Red,FALSE
2441,Luke Barnatt,Andrew Craig,Red,FALSE
2440,Rosi Sexton,Jessica Andrade,Blue,FALSE
2439,Andy Ogle,Cole Miller,Blue,FALSE
2438,Jimy Hettes,Rob Whiteford,Red,FALSE
2437,Bradley Scott,Michael Kuiper,Red,FALSE
2436,Cain Velasquez,Junior Dos Santos,Red,TRUE
2435,Daniel Cormier,Roy Nelson,Red,FALSE
2434,Gilbert Melendez,Diego Sanchez,Red,FALSE
2433,Gabriel Gonzaga,Shawn Jordan,Red,FALSE
2432,John Dodson,Darrell Montague,Red,FALSE
2431,Tim Boetsch,CB Dollaway,Red,FALSE
2430,Nate Marquardt,Hector Lombard,Blue,FALSE
2429,Sarah Kaufman,Jessica Eye,Draw,FALSE
2428,George Sotiropoulos,KJ Noons,Blue,FALSE
2427,TJ Waldburger,Adlan Amagov,Blue,FALSE
2426,Tony Ferguson,Mike Rio,Red,FALSE
2425,Jeremy Larsen,Andre Fili,Blue,FALSE
2424,Dustin Pague,Kyoji Horiguchi,Blue,FALSE
2423,Demian Maia,Jake Shields,Blue,FALSE
2422,Erick Silva,Dong Hyun Kim,Blue,FALSE
2421,Thiago Silva,Matt Hamill,Red,FALSE
2420,Fabio Maldonado,Joey Beltran,Red,FALSE
2419,Rousimar Palhares,Mike Pierce,Red,FALSE
2418,Raphael Assuncao,TJ Dillashaw,Red,FALSE
2417,Ildemar Alcantara,Igor Araujo,Blue,FALSE
2416,Yan Cabral,David Mitchell,Red,FALSE
2415,Iliarde Santos,Chris Cariaso,Blue,FALSE
2414,Alan Patrick,Garett Whiteley,Red,FALSE
2413,Jon Jones,Alexander Gustafsson,Red,TRUE
2412,Renan Barao,Eddie Wineland,Red,TRUE
2411,Brendan Schaub,Matt Mitrione,Red,FALSE
2410,Costas Philippou,Francis Carmont,Blue,FALSE
2409,Pat Healy,Khabib Nurmagomedov,Blue,FALSE
2408,Mike Ricci,Myles Jury,Blue,FALSE
2407,Ivan Menjivar,Wilson Reis,Blue,FALSE
2406,Chris Clements,Stephen Thompson,Blue,FALSE
2405,Mitch Gagnon,Dustin Kimura,Red,FALSE
2404,John Makdessi,Renee Forte,Red,FALSE
2403,Michel Prazeres,Jesse Ronson,Red,FALSE
2402,Roland Delorme,Alex Caceres,Blue,FALSE
2401,Nandor Guelmino,Daniel Omielanczuk,Blue,FALSE
2400,Glover Teixeira,Ryan Bader,Red,FALSE
2399,Yushin Okami,Jacare Souza,Blue,FALSE
2398,Joseph Benavidez,Jussier Formiga,Red,FALSE
2397,Francisco Trinaldo,Piotr Hallmann,Blue,FALSE
2396,Rafael Natal,Tor Troeng,Red,FALSE
2395,Marcos Vinicius,Ali Bagautinov,Blue,FALSE
2394,Felipe Arantes,Kevin Souza,Blue,FALSE
2393,Lucas Martins,Junior Hernandez,Red,FALSE
2392,Joao Zeferino,Elias Silverio,Blue,FALSE
2391,Keith Wisniewski,Ivan Jorge,Blue,FALSE
2390,Yuri Villefort,Sean Spencer,Blue,FALSE
2389,Benson Henderson,Anthony Pettis,Blue,TRUE
2388,Frank Mir,Josh Barnett,Blue,FALSE
2387,Chad Mendes,Clay Guida,Red,FALSE
2386,Ben Rothwell,Brandon Vera,Red,FALSE
2385,Erik Koch,Dustin Poirier,Blue,FALSE
2384,Jamie Varner,Gleison Tibau,Blue,FALSE
2383,Louis Gaudinot,Tim Elliott,Blue,FALSE
2382,Pascal Krauss,Hyun Gyu Lim,Blue,FALSE
2381,Chico Camus,Kyung Ho Kang,Red,FALSE
2380,Soa Palelei,Nikita Krylov,Red,FALSE
2379,Ryan Couture,Al Iaquinta,Blue,FALSE
2378,Jared Hamman,Magnus Cedenblad,Blue,FALSE
2377,Carlos Condit,Martin Kampmann,Red,FALSE
2376,Donald Cerrone,Rafael Dos Anjos,Blue,FALSE
2375,Kelvin Gastelum,Brian Melancon,Red,FALSE
2374,Court McGee,Robert Whittaker,Red,FALSE
2373,Takeya Mizugaki,Erik Perez,Red,FALSE
2372,Brad Tavares,Bubba McDaniel,Red,FALSE
2371,Dylan Andrews,Papy Abedi,Red,FALSE
2370,Justin Edwards,Brandon Thatch,Blue,FALSE
2369,Darren Elkins,Hatsu Hioki,Red,FALSE
2368,James Head,Jason High,Blue,FALSE
2367,Zak Cummings,Benny Alloway,Red,FALSE
2366,Roger Bowling,Abel Trujillo,Draw,FALSE
2365,Mauricio Rua,Chael Sonnen,Blue,FALSE
2364,Alistair Overeem,Travis Browne,Blue,FALSE
2363,Urijah Faber,Iuri Alcantara,Red,FALSE
2362,Matt Brown,Mike Pyle,Red,FALSE
2361,Uriah Hall,John Howard,Blue,FALSE
2360,Joe Lauzon,Michael Johnson,Blue,FALSE
2359,Brad Pickett,Michael McDonald,Blue,FALSE
2358,Conor McGregor,Max Holloway,Red,FALSE
2357,Mike Brown,Steven Siler,Blue,FALSE
2356,Diego Brandao,Daniel Pineda,Red,FALSE
2355,Manvel Gamburyan,Cole Miller,Red,FALSE
2354,Cody Donovan,Ovince Saint Preux,Blue,FALSE
2353,Ramsey Nijem,James Vick,Blue,FALSE
2352,Jose Aldo,Chan Sung Jung,Red,TRUE
2351,Lyoto Machida,Phil Davis,Blue,FALSE
2350,Cezar Ferreira,Thiago Santos,Red,FALSE
2349,Thales Leites,Tom Watson,Red,FALSE
2348,John Lineker,Jose Maria,Red,FALSE
2347,Vinny Magalhaes,Anthony Perosh,Blue,FALSE
2346,Amanda Nunes,Sheila Gaff,Red,FALSE
2345,Sergio Moraes,Neil Magny,Red,FALSE
2344,Ian McCall,Iliarde Santos,Red,FALSE
2343,Rani Yahya,Josh Clopton,Red,FALSE
2342,Ednaldo Oliveira,Francimar Barroso,Blue,FALSE
2341,Viscardi Andrade,Bristol Marunde,Red,FALSE
2340,Demetrious Johnson,John Moraga,Red,TRUE
2339,Rory MacDonald,Jake Ellenberger,Red,FALSE
2338,Robbie Lawler,Bobby Voelker,Red,FALSE
2337,Liz Carmouche,Jessica Andrade,Red,FALSE
2336,Michael Chiesa,Jorge Masvidal,Blue,FALSE
2335,Danny Castillo,Tim Means,Red,FALSE
2334,Mac Danzig,Melvin Guillard,Blue,FALSE
2333,Yves Edwards,Daron Cruickshank,Blue,FALSE
2332,Ed Herman,Trevor Smith,Red,FALSE
2331,Julie Kedzie,Germaine de Randamie,Blue,FALSE
2330,Aaron Riley,Justin Salas,Blue,FALSE
2329,John Albert,Yaotzin Meza,Blue,FALSE
2328,Anderson Silva,Chris Weidman,Blue,TRUE
2327,Frankie Edgar,Charles Oliveira,Red,FALSE
2326,Tim Kennedy,Roger Gracie,Red,FALSE
2325,Mark Munoz,Tim Boetsch,Red,FALSE
2324,Cub Swanson,Dennis Siver,Red,FALSE
2323,Chris Leben,Andrew Craig,Blue,FALSE
2322,Norman Parke,Kazuki Tokudome,Red,FALSE
2321,Gabriel Gonzaga,Dave Herman,Red,FALSE
2320,Edson Barboza,Rafaello Oliveira,Red,FALSE
2319,Seth Baczynski,Brian Melancon,Blue,FALSE
2318,Mike Pierce,David Mitchell,Red,FALSE
2317,Rashad Evans,Dan Henderson,Red,FALSE
2316,Roy Nelson,Stipe Miocic,Blue,FALSE
2315,Ryan Jimmo,Igor Pokrajac,Red,FALSE
2314,Alexis Davis,Rosi Sexton,Red,FALSE
2313,Pat Barry,Shawn Jordan,Blue,FALSE
2312,Jake Shields,Tyron Woodley,Red,FALSE
2311,Sam Stout,James Krause,Blue,FALSE
2310,Sean Pierson,Kenny Robertson,Red,FALSE
2309,Roland Delorme,Edwin Figueroa,Red,FALSE
2308,Mitch Clarke,John Maguire,Red,FALSE
2307,Yves Jabouin,Dustin Pague,Red,FALSE
2306,Minotauro Nogueira,Fabricio Werdum,Blue,FALSE
2305,William Patolino,Leonardo Santos,Blue,TRUE
2304,Thiago Silva,Rafael Feijao,Red,FALSE
2303,Erick Silva,Jason High,Red,FALSE
2302,Daniel Sarafian,Eddie Mendez,Red,FALSE
2301,Rony Jason,Mike Wilkinson,Red,FALSE
2300,Raphael Assuncao,Vaughan Lee,Red,FALSE
2299,Godofredo Pepey,Felipe Arantes,Blue,FALSE
2298,Ildemar Alcantara,Leandro Silva,Red,FALSE
2297,Rodrigo Damm,Mizuto Hirota,Red,FALSE
2296,Caio Magalhaes,Karlos Vemola,Red,FALSE
2295,Antonio Braga Neto,Anthony Smith,Red,FALSE
2294,Cain Velasquez,Antonio Silva,Red,TRUE
2293,Junior Dos Santos,Mark Hunt,Red,FALSE
2292,Glover Teixeira,James Te Huna,Red,FALSE
2291,Gray Maynard,TJ Grant,Blue,FALSE
2290,Donald Cerrone,KJ Noons,Red,FALSE
2289,Mike Pyle,Rick Story,Red,FALSE
2288,Dennis Bermudez,Max Holloway,Red,FALSE
2287,Colton Smith,Robert Whittaker,Blue,FALSE
2286,Khabib Nurmagomedov,Abel Trujillo,Red,FALSE
2285,Stephen Thompson,Nah-Shon Burrell,Red,FALSE
2284,Brian Bowles,George Roop,Blue,FALSE
2283,Jeremy Stephens,Estevan Payan,Red,FALSE
2282,Vitor Belfort,Luke Rockhold,Red,FALSE
2281,Jacare Souza,Chris Camozzi,Red,FALSE
2280,Rafael Dos Anjos,Evan Dunham,Red,FALSE
2279,Rafael Natal,Joao Zeferino,Red,FALSE
2278,Hacran Dias,Nik Lentz,Blue,FALSE
2277,Francisco Trinaldo,Mike Rio,Red,FALSE
2276,Gleison Tibau,John Cholish,Red,FALSE
2275,Paulo Thiago,Michel Prazeres,Red,FALSE
2274,Iuri Alcantara,Iliarde Santos,Red,FALSE
2273,Fabio Maldonado,Roger Hollett,Red,FALSE
2272,John Lineker,Azamat Gashimov,Red,FALSE
2271,Jussier Formiga,Chris Cariaso,Red,FALSE
2270,Lucas Martins,Jeremy Larsen,Red,FALSE
2269,Jon Jones,Chael Sonnen,Red,TRUE
2268,Michael Bisping,Alan Belcher,Red,FALSE
2267,Roy Nelson,Cheick Kongo,Red,FALSE
2266,Phil Davis,Vinny Magalhaes,Red,FALSE
2265,Jim Miller,Pat Healy,Draw,FALSE
2264,Rustam Khabilov,Yancy Medeiros,Red,FALSE
2263,Gian Villante,Ovince Saint Preux,Blue,FALSE
2262,Sara McMann,Sheila Gaff,Red,FALSE
2261,Bryan Caraway,Johnny Bedford,Red,FALSE
2260,Leonard Garcia,Cody McKenzie,Blue,FALSE
2259,Steven Siler,Kurt Holobaugh,Red,FALSE
2258,Benson Henderson,Gilbert Melendez,Red,TRUE
2257,Frank Mir,Daniel Cormier,Blue,FALSE
2256,Nate Diaz,Josh Thomson,Blue,FALSE
2255,Matt Brown,Jordan Mein,Red,FALSE
2254,Chad Mendes,Darren Elkins,Red,FALSE
2253,Francis Carmont,Lorenz Larkin,Red,FALSE
2252,Ramsey Nijem,Myles Jury,Blue,FALSE
2251,Joseph Benavidez,Darren Uyenoyama,Red,FALSE
2250,Tim Means,Jorge Masvidal,Blue,FALSE
2249,TJ Dillashaw,Hugo Viana,Red,FALSE
2248,Anthony Njokuani,Roger Bowling,Red,FALSE
2247,Clifford Starks,Yoel Romero,Blue,FALSE
2246,Urijah Faber,Scott Jorgensen,Red,FALSE
2245,Uriah Hall,Kelvin Gastelum,Blue,TRUE
2244,Miesha Tate,Cat Zingano,Blue,FALSE
2243,Travis Browne,Gabriel Gonzaga,Red,FALSE
2242,Bubba McDaniel,Gilbert Smith,Red,FALSE
2241,Josh Samman,Kevin Casey,Red,FALSE
2240,Luke Barnatt,Collin Hart,Red,FALSE
2239,Dylan Andrews,Jimmy Quinlan,Red,FALSE
2238,Bristol Marunde,Clint Hester,Blue,FALSE
2237,Cole Miller,Bart Palaszewski,Red,FALSE
2236,Sam Sicilia,Maximo Blanco,Blue,FALSE
2235,Justin Lawrence,Daniel Pineda,Blue,FALSE
2234,Gegard Mousasi,Ilir Latifi,Red,FALSE
2233,Ryan Couture,Ross Pearson,Blue,FALSE
2232,Matt Mitrione,Philip De Fries,Red,FALSE
2231,Brad Pickett,Mike Easton,Red,FALSE
2230,Diego Brandao,Pablo Garza,Red,FALSE
2229,Akira Corassani,Robert Peralta,Red,FALSE
2228,Reza Madadi,Michael Johnson,Red,FALSE
2227,Tor Troeng,Adam Cella,Red,FALSE
2226,Chris Spang,Adlan Amagov,Blue,FALSE
2225,Marcus Brimage,Conor McGregor,Blue,FALSE
2224,Benny Alloway,Ryan LaFlare,Blue,FALSE
2223,Michael Kuiper,Tom Lawlor,Blue,FALSE
2222,Papy Abedi,Besam Yousef,Red,FALSE
2221,Georges St-Pierre,Nick Diaz,Red,TRUE
2220,Carlos Condit,Johny Hendricks,Blue,FALSE
2219,Jake Ellenberger,Nate Marquardt,Red,FALSE
2218,Nick Ring,Chris Camozzi,Blue,FALSE
2217,Mike Ricci,Colin Fletcher,Red,FALSE
2216,Patrick Cote,Bobby Voelker,Red,FALSE
2215,Antonio Carvalho,Darren Elkins,Blue,FALSE
2214,Dan Miller,Jordan Mein,Blue,FALSE
2213,John Makdessi,Daron Cruickshank,Red,FALSE
2212,Rick Story,Quinn Mulhern,Red,FALSE
2211,TJ Dillashaw,Issei Tamura,Red,FALSE
2210,George Roop,Reuben Duran,Red,FALSE
2209,Wanderlei Silva,Brian Stann,Red,FALSE
2208,Stefan Struve,Mark Hunt,Blue,FALSE
2207,Takanori Gomi,Diego Sanchez,Blue,FALSE
2206,Yushin Okami,Hector Lombard,Red,FALSE
2205,Mizuto Hirota,Rani Yahya,Blue,FALSE
2204,Dong Hyun Kim,Siyar Bahadurzada,Red,FALSE
2203,Riki Fukuda,Brad Tavares,Blue,FALSE
2202,Takeya Mizugaki,Bryan Caraway,Red,FALSE
2201,Cristiano Marcello,Kazuki Tokudome,Blue,FALSE
2200,Alex Caceres,Kyung Ho Kang,Draw,FALSE
2199,Marcelo Guimaraes,Hyun Gyu Lim,Blue,FALSE
2198,Ronda Rousey,Liz Carmouche,Red,TRUE
2197,Lyoto Machida,Dan Henderson,Red,FALSE
2196,Urijah Faber,Ivan Menjivar,Red,FALSE
2195,Court McGee,Josh Neer,Red,FALSE
2194,Josh Koscheck,Robbie Lawler,Blue,FALSE
2193,Brendan Schaub,Lavar Johnson,Red,FALSE
2192,Michael Chiesa,Anton Kuivanen,Red,FALSE
2191,Dennis Bermudez,Matt Grice,Red,FALSE
2190,Sam Stout,Caros Fodor,Red,FALSE
2189,Kenny Robertson,Brock Jardine,Red,FALSE
2188,Jon Manley,Neil Magny,Blue,FALSE
2187,Nah-Shon Burrell,Yuri Villefort,Red,FALSE
2186,Renan Barao,Michael McDonald,Red,TRUE
2185,Cub Swanson,Dustin Poirier,Red,FALSE
2184,Jimi Manuwa,Cyrille Diabate,Red,FALSE
2183,Gunnar Nelson,Jorge Santiago,Red,FALSE
2182,James Te Huna,Ryan Jimmo,Red,FALSE
2181,Che Mills,Matthew Riddle,Draw,FALSE
2180,Terry Etim,Renee Forte,Blue,FALSE
2179,Paul Sass,Danny Castillo,Blue,FALSE
2178,Andy Ogle,Josh Grispi,Red,FALSE
2177,Tom Watson,Stanislav Nedkov,Red,FALSE
2176,Vaughan Lee,Motonobu Tezuka,Red,FALSE
2175,Phil Harris,Ulysses Gomez,Red,FALSE
2174,Jose Aldo,Frankie Edgar,Red,TRUE
2173,Rashad Evans,Rogerio Nogueira,Blue,FALSE
2172,Alistair Overeem,Antonio Silva,Blue,FALSE
2171,Jon Fitch,Demian Maia,Blue,FALSE
2170,Joseph Benavidez,Ian McCall,Red,FALSE
2169,Gleison Tibau,Evan Dunham,Blue,FALSE
2168,Tyron Woodley,Jay Hieron,Red,FALSE
2167,Jacob Volkmann,Bobby Green,Blue,FALSE
2166,Yves Edwards,Isaac Vallie-Flagg,Blue,FALSE
2165,Chico Camus,Dustin Kimura,Blue,FALSE
2164,Edwin Figueroa,Francisco Rivera,Blue,FALSE
2163,Demetrious Johnson,John Dodson,Red,TRUE
2162,Rampage Jackson,Glover Teixeira,Blue,FALSE
2161,Anthony Pettis,Donald Cerrone,Red,FALSE
2160,Erik Koch,Ricardo Lamas,Blue,FALSE
2159,TJ Grant,Matt Wiman,Red,FALSE
2158,Clay Guida,Hatsu Hioki,Red,FALSE
2157,Mike Stumpf,Pascal Krauss,Blue,FALSE
2156,Ryan Bader,Vladimir Matyushenko,Red,FALSE
2155,Mike Russow,Shawn Jordan,Blue,FALSE
2154,Rafael Natal,Sean Spencer,Red,FALSE
2153,Simeon Thoresen,David Mitchell,Blue,FALSE
2152,Vitor Belfort,Michael Bisping,Red,FALSE
2151,Daniel Sarafian,CB Dollaway,Blue,FALSE
2150,Gabriel Gonzaga,Ben Rothwell,Red,FALSE
2149,Thiago Tavares,Khabib Nurmagomedov,Blue,FALSE
2148,Godofredo Pepey,Milton Vieira,Red,FALSE
2147,Ronny Markes,Andrew Craig,Red,FALSE
2146,Diego Nunes,Nik Lentz,Blue,FALSE
2145,Edson Barboza,Lucas Martins,Red,FALSE
2144,Iuri Alcantara,Pedro Nobre,Draw,FALSE
2143,Wagner Prado,Ildemar Alcantara,Blue,FALSE
2142,Francisco Trinaldo,CJ Keith,Red,FALSE
2141,Junior Dos Santos,Cain Velasquez,Blue,TRUE
2140,Jim Miller,Joe Lauzon,Red,FALSE
2139,Tim Boetsch,Costas Philippou,Blue,FALSE
2138,Yushin Okami,Alan Belcher,Red,FALSE
2137,Chris Leben,Derek Brunson,Blue,FALSE
2136,Brad Pickett,Eddie Wineland,Blue,FALSE
2135,Erik Perez,Byron Bloodworth,Red,FALSE
2134,Melvin Guillard,Jamie Varner,Blue,FALSE
2133,Michael Johnson,Myles Jury,Blue,FALSE
2132,Philip De Fries,Todd Duffee,Blue,FALSE
2131,Leonard Garcia,Max Holloway,Blue,FALSE
2130,Chris Cariaso,John Moraga,Blue,FALSE
2129,Roy Nelson,Matt Mitrione,Red,FALSE
2128,Colton Smith,Mike Ricci,Red,TRUE
2127,Pat Barry,Shane del Rosario,Red,FALSE
2126,Dustin Poirier,Jonathan Brookins,Red,FALSE
2125,Mike Pyle,James Head,Red,FALSE
2124,Johnny Bedford,Marcos Vinicius,Red,FALSE
2123,Vinc Pichel,Rustam Khabilov,Blue,FALSE
2122,TJ Waldburger,Nick Catone,Red,FALSE
2121,Reuben Duran,Hugo Viana,Blue,FALSE
2120,Mike Rio,John Cofer,Red,FALSE
2119,Jared Papazian,Tim Elliott,Blue,FALSE
2118,George Sotiropoulos,Ross Pearson,Blue,FALSE
2117,Robert Whittaker,Bradley Scott,Red,TRUE
2116,Colin Fletcher,Norman Parke,Blue,TRUE
2115,Hector Lombard,Rousimar Palhares,Red,FALSE
2114,Chad Mendes,Yaotzin Meza,Red,FALSE
2113,Igor Pokrajac,Joey Beltran,Draw,FALSE
