Diego Brandao,Jimy Hettes,Red,3,1,0,2,3,Southpaw,175.26,180.34,2,0,3,4,Orthodox,170.18,172.72,27,27
Eddie Gordon,Chris Dempsey,Blue,3,1,0,1,0,Orthodox,177.8,182.88,1,0,1,1,Orthodox,182.88,193.04,27,31
Gabriel Gonzaga,Mirko Cro Cop,Blue,5,3,0,6,4,Southpaw,187.96,185.42,2,0,8,11,Orthodox,187.96,193.04,40,35
Jimi Manuwa,Jan Blachowicz,Red,3,0,1,0,1,Orthodox,187.96,198.12,1,0,1,3,Orthodox,185.42,200.66,32,35
Pawel Pawlak,Sheldon Westcott,Red,3,1,0,1,0,Southpaw,185.42,180.34,1,0,1,0,Orthodox,182.88,185.42,30,26
Joanne Calderwood,Maryna Moroz,Blue,3,0,0,0,0,Orthodox,170.18,170.18,0,1,0,1,Orthodox,167.64,165.1,23,29
Seth Baczynski,Leon Edwards,Blue,3,1,0,1,0,Southpaw,182.88,187.96,2,0,5,5,Orthodox,190.5,187.96,23,33
Bartosz Fabinski,Garreth McLellan,Red,3,0,0,0,0,Southpaw,185.42,182.88,0,0,0,0,Orthodox,182.88,190.5,32,28
Sergio Moraes,Mickael Lebout,Red,3,0,0,0,0,Orthodox,180.34,185.42,0,2,1,2,Orthodox,182.88,182.88,27,32
Damian Stasiak,Yaotzin Meza,Blue,3,2,0,3,1,Orthodox,175.26,187.96,0,0,0,0,Orthodox,165.1,177.8,34,25
Daniel Omielanczuk,Anthony Hamilton,Blue,3,1,0,2,1,Orthodox,195.58,193.04,1,0,1,1,Southpaw,182.88,187.96,34,32
Izabela Badurek,Alexandra Albu,Blue,3,0,0,0,0,Orthodox,157.48,160.02,0,0,0,0,Orthodox,165.1,,24,23
Marcin Bandel,Stevie Ray,Blue,3,0,0,0,0,Southpaw,177.8,177.8,1,0,1,0,Orthodox,177.8,177.8,25,25
Taylor Lapilus,Rocky Lee,Red,3,0,0,0,0,Orthodox,175.26,172.72,0,0,0,0,Southpaw,167.64,185.42,28,23
Chad Mendes,Ricardo Lamas,Red,5,0,2,1,6,Orthodox,172.72,180.34,1,0,2,7,Orthodox,167.64,167.64,32,29
Jorge Masvidal,Al Iaquinta,Blue,3,0,3,2,6,Orthodox,177.8,177.8,0,3,1,5,Orthodox,180.34,187.96,27,30
Michael Chiesa,Mitch Clarke,Red,3,0,2,2,2,Orthodox,177.8,185.42,1,0,2,4,Southpaw,185.42,190.5,29,27
Julianna Pena,Milana Dudieva,Red,3,0,1,0,1,Orthodox,160.02,154.94,0,1,0,1,,167.64,175.26,25,25
Clay Guida,Robert Peralta,Red,3,1,0,3,4,Orthodox,172.72,180.34,1,0,9,11,Orthodox,170.18,177.8,29,33
Dustin Poirier,Diego Ferreira,Red,3,1,0,1,2,Orthodox,175.26,187.96,1,0,3,8,Southpaw,175.26,182.88,30,26
Liz Carmouche,Lauren Murphy,Red,3,1,0,1,0,Orthodox,170.18,170.18,2,0,3,1,Orthodox,167.64,167.64,31,31
Gray Maynard,Alexander Yakovlev,Blue,3,2,0,2,0,Southpaw,190.5,187.96,3,0,6,9,Orthodox,175.26,177.8,30,35
Shamil Abdurakhimov,Tim Johnson,Blue,3,0,0,0,0,Southpaw,190.5,195.58,0,0,0,0,Orthodox,190.5,193.04,30,33
Ron Stallings,Justin Jones,Red,3,1,0,1,0,Orthodox,180.34,198.12,1,0,1,0,Southpaw,187.96,190.5,27,32
Demian Maia,Ryan LaFlare,Red,5,0,4,0,4,Southpaw,185.42,187.96,0,1,6,13,Southpaw,185.42,182.88,31,37
Erick Silva,Josh Koscheck,Red,3,4,0,9,15,Orthodox,177.8,185.42,0,1,4,5,Orthodox,182.88,187.96,37,30
Leonardo Santos,Anthony Rocco Martin,Red,3,0,1,2,1,Orthodox,182.88,185.42,0,1,1,2,Orthodox,182.88,190.5,25,35
Amanda Nunes,Shayna Baszler,Red,3,1,0,1,0,Orthodox,170.18,170.18,1,0,1,2,Orthodox,172.72,175.26,34,26
Gilbert Burns,Alex Oliveira,Red,3,0,0,0,0,Orthodox,180.34,193.04,0,2,0,2,Orthodox,177.8,180.34,27,28
Godofredo Pepey,Andre Fili,Red,3,0,1,1,2,Orthodox,180.34,187.96,0,2,3,3,Orthodox,170.18,185.42,24,27
Francisco Trinaldo,Akbarh Arreola,Red,3,0,1,1,1,Southpaw,177.8,180.34,0,1,3,5,Southpaw,175.26,177.8,32,36
Kevin Souza,Katsunori Kikuno,Red,3,0,1,1,2,Orthodox,172.72,167.64,0,2,0,2,Orthodox,182.88,187.96,33,30
Leandro Silva,Drew Dober,Draw,3,0,1,2,1,Southpaw,172.72,177.8,0,1,2,1,Orthodox,175.26,182.88,26,29
Leonardo Mafra,Cain Carrizosa,Red,3,1,0,1,0,Orthodox,172.72,187.96,2,0,2,0,Orthodox,177.8,177.8,28,25
Jorge de Oliveira,Christos Giagos,Blue,3,1,0,1,0,Orthodox,177.8,180.34,1,0,1,0,Orthodox,172.72,180.34,25,35
Bentley Syler,Fredy Serrano,Blue,3,0,0,0,0,Orthodox,160.02,165.1,0,0,0,0,Orthodox,162.56,172.72,35,32
Anthony Pettis,Rafael Dos Anjos,Blue,5,0,3,5,12,Southpaw,172.72,177.8,0,5,1,5,Orthodox,177.8,182.88,30,28
Carla Esparza,Joanna Jedrzejczyk,Blue,5,0,2,0,2,Orthodox,167.64,165.1,0,1,0,1,,154.94,160.02,27,27
Johny Hendricks,Matt Brown,Red,3,1,0,6,12,Orthodox,182.88,190.5,1,0,3,11,Southpaw,175.26,175.26,34,31
Roy Nelson,Alistair Overeem,Blue,3,0,1,3,3,Orthodox,193.04,203.2,1,0,6,7,Orthodox,182.88,182.88,34,38
Chris Cariaso,Henry Cejudo,Blue,3,0,1,0,1,Orthodox,162.56,162.56,1,0,4,7,Southpaw,160.02,160.02,28,33
Ross Pearson,Sam Stout,Red,3,1,0,9,9,Orthodox,175.26,177.8,1,0,6,8,Orthodox,172.72,175.26,30,30
Elias Theodorou,Roger Narvaez,Red,3,0,1,1,1,Southpaw,190.5,200.66,0,2,0,2,Orthodox,185.42,190.5,31,26
Daron Cruickshank,Beneil Dariush,Blue,3,0,2,1,3,Southpaw,177.8,182.88,1,0,4,6,Switch,172.72,182.88,25,29
Jared Rosholt,Josh Copeland,Red,3,1,0,1,0,Orthodox,185.42,190.5,1,0,1,3,Orthodox,187.96,190.5,32,28
Sergio Pettis,Ryan Benoit,Blue,3,1,0,1,0,Orthodox,165.1,172.72,0,2,1,3,Orthodox,167.64,175.26,25,21
Jake Lindsey,Joe Duffy,Blue,3,0,0,0,0,Orthodox,177.8,185.42,2,0,2,0,Switch,180.34,180.34,27,28
Larissa Pacheco,Germaine de Randamie,Blue,3,1,0,1,1,Orthodox,175.26,180.34,1,0,1,0,Orthodox,170.18,175.26,30,20
Ronda Rousey,Cat Zingano,Red,5,0,2,0,2,Southpaw,167.64,172.72,0,4,0,4,Orthodox,170.18,172.72,32,28
Raquel Pennington,Holly Holm,Blue,3,0,0,0,0,Southpaw,172.72,175.26,0,1,1,2,Orthodox,170.18,170.18,33,26
Jake Ellenberger,Josh Koscheck,Red,3,3,0,8,15,Orthodox,177.8,185.42,3,0,5,8,Orthodox,175.26,180.34,37,29
Alan Jouban,Richard Walsh,Red,3,1,0,1,1,,182.88,185.42,1,0,1,1,Southpaw,182.88,185.42,26,33
Tony Ferguson,Gleison Tibau,Red,3,0,3,8,16,Southpaw,177.8,180.34,0,4,1,7,Orthodox,180.34,193.04,31,31
Mark Munoz,Roan Carneiro,Blue,3,2,0,3,2,Orthodox,180.34,187.96,2,0,5,8,Orthodox,182.88,182.88,36,37
Roman Salazar,Norifumi Yamamoto,Draw,3,3,0,3,0,Southpaw,162.56,167.64,1,0,1,0,Orthodox,170.18,170.18,37,27
Dhiego Lima,Tim Means,Blue,3,0,2,3,4,Orthodox,187.96,190.5,0,1,1,1,Orthodox,187.96,187.96,31,26
Derrick Lewis,Ruan Potts,Red,3,2,0,2,0,Orthodox,187.96,190.5,1,0,1,2,Orthodox,190.5,200.66,37,30
James Krause,Valmir Lazaro,Blue,3,1,0,1,0,Orthodox,182.88,185.42,1,0,2,2,Orthodox,187.96,185.42,29,28
Masio Fullen,Alex Torres,Red,3,0,0,0,0,Orthodox,177.8,177.8,0,0,0,0,Orthodox,177.8,177.8,26,28
Antonio Silva,Frank Mir,Blue,5,4,0,9,14,Southpaw,190.5,200.66,3,0,4,2,Orthodox,193.04,203.2,35,35
Edson Barboza,Michael Johnson,Blue,3,0,3,4,7,Southpaw,177.8,185.42,0,2,2,9,Orthodox,180.34,190.5,28,29
Cezar Ferreira,Sam Alvey,Blue,3,0,1,1,1,Southpaw,187.96,190.5,0,1,1,4,Southpaw,185.42,198.12,28,30
Rustam Khabilov,Adriano Martins,Blue,3,0,1,1,2,Southpaw,177.8,182.88,1,0,1,3,Orthodox,172.72,185.42,32,28
Iuri Alcantara,Frankie Saenz,Blue,3,0,1,0,1,Orthodox,167.64,167.64,0,3,3,6,Southpaw,175.26,180.34,34,34
Santiago Ponzinibbio,Sean Strickland,Red,3,0,2,0,2,Orthodox,185.42,193.04,0,1,1,1,Orthodox,182.88,185.42,23,28
Jessica Andrade,Marion Reneau,Blue,3,0,1,0,1,Orthodox,167.64,172.72,0,3,1,3,Orthodox,154.94,157.48,37,23
William Patolino,Matt Dwyer,Blue,3,1,0,1,0,Orthodox,193.04,193.04,1,0,2,1,Orthodox,180.34,190.5,25,23
Tiago Trator,Mike de la Torre,Blue,3,2,0,2,0,Orthodox,180.34,180.34,0,1,0,1,Orthodox,175.26,177.8,28,27
Douglas Silva de Andrade,Cody Gibson,Red,3,1,0,2,1,Orthodox,177.8,180.34,1,0,1,0,Orthodox,170.18,172.72,27,29
Ivan Jorge,Josh Shockley,Red,3,1,0,1,0,Orthodox,185.42,187.96,1,0,1,1,Orthodox,175.26,185.42,25,34
Benson Henderson,Brandon Thatch,Red,5,0,2,0,2,Switch,187.96,187.96,2,0,3,9,Southpaw,175.26,177.8,29,31
Max Holloway,Cole Miller,Red,3,0,2,6,10,Orthodox,185.42,187.96,0,4,3,7,Orthodox,180.34,175.26,30,23
Neil Magny,Kiichi Kunimoto,Red,3,0,3,0,3,Orthodox,177.8,180.34,0,5,2,6,Orthodox,190.5,203.2,33,27
Daniel Kelly,Patrick Walsh,Red,3,0,1,0,1,,180.34,180.34,0,1,0,1,Southpaw,182.88,177.8,26,37
Michel Prazeres,Kevin Lee,Blue,3,0,2,1,2,Orthodox,175.26,195.58,0,2,1,2,Orthodox,167.64,170.18,22,33
Ray Borg,Chris Kelades,Red,3,0,1,0,1,Orthodox,170.18,172.72,0,1,1,1,Orthodox,162.56,160.02,33,21
Efrain Escudero,Rodrigo de Lima,Red,3,1,0,1,0,Orthodox,170.18,190.5,4,0,5,3,Orthodox,175.26,177.8,23,29
Chas Skelly,Jim Alers,Red,3,0,1,0,1,Orthodox,175.26,180.34,0,2,1,2,Orthodox,180.34,182.88,28,29
Zach Makovsky,Tim Elliott,Red,3,2,0,3,2,Southpaw,170.18,167.64,1,0,1,2,Southpaw,162.56,162.56,28,31
James Moontasri,Cody Pfister,Red,3,0,0,0,0,Orthodox,177.8,185.42,1,0,1,0,Switch,177.8,180.34,24,26
Anderson Silva,Nick Diaz,Draw,5,2,0,6,7,Southpaw,185.42,193.04,2,0,2,16,Southpaw,187.96,195.58,31,39
Tyron Woodley,Kelvin Gastelum,Red,3,0,5,0,5,Southpaw,175.26,180.34,0,1,2,4,Orthodox,175.26,187.96,23,32
Joe Lauzon,Al Iaquinta,Blue,3,0,2,2,5,Orthodox,177.8,177.8,0,2,6,11,Orthodox,177.8,180.34,27,30
Thales Leites,Tim Boetsch,Red,3,0,1,6,9,Orthodox,182.88,187.96,0,4,3,9,Orthodox,185.42,198.12,34,33
Jordan Mein,Thiago Alves,Blue,3,0,1,6,12,Orthodox,175.26,177.8,0,2,1,3,Orthodox,182.88,185.42,31,25
Miesha Tate,Sara McMann,Red,3,0,1,1,2,Orthodox,167.64,167.64,0,2,2,2,Orthodox,167.64,165.1,34,28
Ed Herman,Derek Brunson,Blue,3,0,1,1,3,Southpaw,185.42,195.58,0,1,7,9,Orthodox,185.42,195.58,31,34
Ian McCall,John Lineker,Blue,3,0,1,2,5,Orthodox,160.02,170.18,0,2,3,2,Orthodox,165.1,162.56,24,30
Rafael Natal,Tom Watson,Red,3,0,1,3,2,Orthodox,185.42,185.42,0,1,5,6,Orthodox,182.88,193.04,32,32
Richardson Moreira,Ildemar Alcantara,Blue,3,1,0,2,3,Orthodox,187.96,198.12,1,0,1,0,Orthodox,187.96,182.88,32,30
Thiago Santos,Andy Enz,Red,3,2,0,2,0,Orthodox,190.5,198.12,1,0,2,1,Orthodox,187.96,193.04,23,31
Alexander Gustafsson,Anthony Johnson,Blue,5,0,2,4,9,Orthodox,187.96,198.12,0,1,2,8,Orthodox,195.58,200.66,30,28
Dan Henderson,Gegard Mousasi,Blue,3,1,0,2,2,Orthodox,187.96,193.04,1,0,6,7,Orthodox,180.34,187.96,29,44
Phil Davis,Ryan Bader,Blue,3,0,3,4,11,Orthodox,187.96,187.96,0,1,3,9,Orthodox,187.96,200.66,31,30
Akira Corassani,Sam Sicilia,Blue,3,1,0,4,3,Orthodox,172.72,170.18,2,0,2,3,Orthodox,172.72,172.72,28,32
Nico Musoke,Albert Tumenov,Blue,3,0,2,1,2,Orthodox,180.34,185.42,0,1,1,3,Orthodox,182.88,190.5,23,28
Kenny Robertson,Sultan Aliev,Red,3,0,0,0,0,Orthodox,180.34,187.96,0,2,3,3,Orthodox,177.8,187.96,30,30
Andy Ogle,Makwan Amirkhani,Blue,3,0,0,0,0,Southpaw,177.8,182.88,3,0,4,1,Orthodox,172.72,175.26,26,25
Nikita Krylov,Stanislav Nedkov,Red,3,2,0,2,1,Orthodox,180.34,180.34,0,1,2,2,Orthodox,190.5,195.58,33,22
Mairbek Taisumov,Anthony Christodoulou,Red,3,0,0,0,0,Orthodox,175.26,182.88,0,1,1,2,Orthodox,175.26,185.42,27,26
Mirsad Bektic,Paul Redmond,Red,3,0,0,0,0,Orthodox,177.8,177.8,0,1,0,1,Orthodox,172.72,177.8,28,23
Viktor Pesta,Konstantin Erokhin,Red,3,0,0,0,0,Orthodox,180.34,185.42,1,0,1,0,Orthodox,190.5,195.58,31,24
Neil Seery,Chris Beal,Red,3,0,2,0,2,Orthodox,170.18,175.26,0,1,1,1,Orthodox,162.56,162.56,29,35
Conor McGregor,Dennis Siver,Red,5,0,1,7,11,Orthodox,167.64,177.8,0,4,0,4,Southpaw,175.26,187.96,36,26
Donald Cerrone,Benson Henderson,Red,3,1,0,2,9,Southpaw,175.26,177.8,0,6,3,13,Orthodox,185.42,185.42,31,31
Uriah Hall,Ron Stallings,Red,3,0,0,0,0,Southpaw,187.96,190.5,0,2,2,2,Orthodox,182.88,200.66,31,30
Norman Parke,Gleison Tibau,Blue,3,0,2,8,15,Southpaw,177.8,180.34,0,1,1,4,,180.34,177.8,31,28
Cathal Pendred,Sean Spencer,Red,3,0,1,2,3,,177.8,190.5,0,2,0,2,Orthodox,185.42,190.5,27,27
John Howard,Lorenz Larkin,Blue,3,3,0,4,1,Orthodox,180.34,182.88,2,0,5,6,Orthodox,170.18,180.34,28,31
Zhang Lipeng,Chris Wade,Blue,3,0,1,0,1,Orthodox,177.8,177.8,0,2,0,2,Southpaw,180.34,180.34,27,24
Paddy Holohan,Shane Howell,Red,3,1,0,1,0,Orthodox,172.72,175.26,1,0,1,1,Orthodox,177.8,175.26,31,26
Johnny Case,Frankie Perez,Red,3,0,0,0,0,Orthodox,180.34,185.42,0,1,0,1,Orthodox,177.8,182.88,25,25
Charles Rosa,Sean Soriano,Red,3,2,0,2,0,Orthodox,175.26,177.8,1,0,1,0,Switch,175.26,175.26,25,28
Matt Van Buren,Sean O'Connell,Blue,3,2,0,2,0,Orthodox,185.42,187.96,1,0,1,0,,195.58,193.04,31,28
Tateki Matsuda,Joby Sanchez,Blue,3,1,0,1,0,Orthodox,167.64,172.72,1,0,1,0,Orthodox,170.18,165.1,23,28
Jon Jones,Daniel Cormier,Red,5,0,4,0,4,Orthodox,180.34,182.88,0,11,1,14,Orthodox,193.04,213.36,35,27
Donald Cerrone,Myles Jury,Red,3,0,6,0,6,Orthodox,177.8,185.42,0,5,3,12,Orthodox,185.42,185.42,26,31
Brad Tavares,Nate Marquardt,Red,3,0,1,6,11,Orthodox,182.88,187.96,2,0,3,7,Orthodox,185.42,187.96,35,27
Kyoji Horiguchi,Louis Gaudinot,Red,3,2,0,3,1,Orthodox,160.02,160.02,0,3,0,3,Orthodox,165.1,167.64,30,24
Hector Lombard,Joshua Burkman,Draw,3,3,0,5,5,Orthodox,177.8,182.88,0,2,2,3,Southpaw,175.26,180.34,34,36
Danny Castillo,Paul Felder,Blue,3,0,1,0,1,Orthodox,180.34,177.8,1,0,4,7,Orthodox,175.26,180.34,30,35
Marcus Brimage,Cody Garbrandt,Blue,3,0,0,0,0,Orthodox,172.72,165.1,0,1,2,4,Southpaw,162.56,180.34,23,29
Shawn Jordan,Jared Cannonier,Red,3,0,0,0,0,Switch,180.34,195.58,0,1,3,4,Southpaw,182.88,190.5,30,30
Evan Dunham,Rodrigo Damm,Red,3,2,0,3,3,Orthodox,170.18,180.34,3,0,6,7,Southpaw,177.8,177.8,34,33
Omari Akhmedov,Mats Nilsson,Red,3,1,0,1,0,Orthodox,185.42,187.96,1,0,1,1,Orthodox,182.88,185.42,31,27
Alexis Dufresne,Marion Reneau,Blue,3,0,0,0,0,Orthodox,167.64,172.72,1,0,1,0,Orthodox,175.26,172.72,37,24
Lyoto Machida,CB Dollaway,Red,5,0,2,5,9,Orthodox,187.96,193.04,1,0,5,13,Southpaw,185.42,187.96,31,36
Renan Barao,Mitch Gagnon,Red,3,0,4,1,4,Southpaw,165.1,165.1,1,0,1,7,Orthodox,167.64,177.8,30,27
Antonio Carlos Junior,Patrick Cummins,Blue,3,0,2,1,2,Orthodox,187.96,193.04,0,1,0,1,Orthodox,187.96,200.66,34,24
Elias Silverio,Rashid Magomedov,Blue,3,0,2,0,2,Orthodox,175.26,177.8,0,3,0,3,Orthodox,180.34,185.42,30,28
Erick Silva,Mike Rhodes,Red,3,2,0,2,0,Orthodox,185.42,187.96,1,0,4,4,Orthodox,182.88,187.96,25,30
Daniel Sarafian,Antonio Dos Santos,Red,3,0,0,0,0,Orthodox,177.8,182.88,2,0,3,1,Orthodox,175.26,185.42,26,32
Marcos Rogerio de Lima,Igor Pokrajac,Red,3,4,0,7,4,Orthodox,182.88,193.04,0,1,0,1,Orthodox,185.42,190.5,35,29
Tom Niinimaki,Renato Moicano,Blue,3,0,0,0,0,Orthodox,180.34,182.88,2,0,2,1,Orthodox,175.26,175.26,25,32
Darren Elkins,Hacran Dias,Blue,3,2,0,2,1,Orthodox,172.72,175.26,0,1,3,8,Orthodox,177.8,180.34,30,30
Leandro Issa,Ulka Sasaki,Red,3,0,1,0,1,Southpaw,177.8,180.34,0,1,1,1,Orthodox,170.18,175.26,25,31
Marcio Alexandre Junior,Tim Means,Blue,3,0,1,3,3,Orthodox,187.96,190.5,1,0,1,0,Southpaw,182.88,190.5,30,25
Vitor Miranda,Jake Collier,Red,3,0,0,0,0,Orthodox,190.5,198.12,1,0,1,0,Orthodox,185.42,195.58,26,35
Junior Dos Santos,Stipe Miocic,Red,5,0,3,1,6,Orthodox,193.04,203.2,1,0,2,10,Orthodox,193.04,195.58,32,30
Rafael Dos Anjos,Nate Diaz,Red,3,0,1,7,12,Southpaw,182.88,193.04,0,2,5,11,Southpaw,172.72,177.8,29,30
Alistair Overeem,Stefan Struve,Red,3,1,0,4,9,Orthodox,210.82,213.36,1,0,3,2,Orthodox,193.04,203.2,26,34
Gabriel Gonzaga,Matt Mitrione,Blue,3,0,2,3,8,Switch,190.5,200.66,1,0,7,11,Orthodox,187.96,193.04,36,35
Claudia Gadelha,Joanna Jedrzejczyk,Blue,3,0,1,0,1,Orthodox,167.64,165.1,0,1,0,1,Orthodox,162.56,160.02,27,26
John Moraga,Willie Gates,Red,3,0,0,0,0,Orthodox,172.72,177.8,0,1,2,4,Orthodox,167.64,167.64,27,30
Joe Riggs,Ben Saunders,Blue,3,0,1,3,5,Orthodox,187.96,195.58,1,0,4,4,Southpaw,182.88,177.8,31,32
Jamie Varner,Drew Dober,Blue,3,2,0,2,0,Southpaw,172.72,177.8,3,0,5,3,Orthodox,172.72,182.88,26,30
Joe Ellenberger,Bryan Barberena,Blue,3,0,0,0,0,Southpaw,182.88,182.88,0,1,0,1,Orthodox,175.26,182.88,25,29
David Michaud,Garett Whiteley,Red,3,2,0,2,0,Orthodox,182.88,182.88,1,0,1,0,Orthodox,175.26,182.88,33,26
Henry Cejudo,Dustin Kimura,Red,3,1,0,2,2,Orthodox,170.18,180.34,0,0,0,0,Orthodox,162.56,162.56,25,27
Anthony Birchak,Ian Entwistle,Blue,3,1,0,1,0,Orthodox,165.1,162.56,0,0,0,0,Orthodox,172.72,175.26,28,28
Carla Esparza,Rose Namajunas,Red,5,0,0,0,0,Orthodox,165.1,165.1,0,0,0,0,,154.94,160.02,22,27
Jeremy Stephens,Charles Oliveira,Blue,3,0,2,5,6,Orthodox,177.8,187.96,1,0,9,10,Orthodox,172.72,180.34,25,28
KJ Noons,Daron Cruickshank,Draw,3,0,1,3,6,Switch,172.72,182.88,0,2,1,2,Orthodox,177.8,182.88,29,32
Joe Proctor,Yancy Medeiros,Blue,3,0,1,3,1,Orthodox,177.8,190.5,0,2,1,3,Orthodox,177.8,182.88,27,29
Jessica Penne,Randa Markos,Red,3,0,0,0,0,Orthodox,162.56,160.02,0,0,0,0,,165.1,170.18,29,31
Felice Herrig,Lisa Ellis,Red,3,0,0,0,0,,162.56,157.48,0,0,0,0,Orthodox,162.56,165.1,32,30
Bec Rawlings,Heather Jo Clark,Blue,3,0,0,0,0,,167.64,162.56,0,0,0,0,Orthodox,167.64,162.56,34,25
Joanne Calderwood,Seohee Ham,Red,3,0,0,0,0,Southpaw,157.48,157.48,0,0,0,0,Orthodox,167.64,165.1,27,28
Tecia Torres,Angela Magana,Red,3,0,0,0,0,,154.94,165.1,0,0,0,0,Orthodox,154.94,152.4,31,25
Aisling Daly,Alex Chambers,Red,3,0,0,0,0,,160.02,160.02,0,0,0,0,,157.48,162.56,36,26
Emily Peters Kagan,Angela Hill,Blue,3,0,0,0,0,Orthodox,160.02,162.56,0,0,0,0,,160.02,167.64,29,33
Johny Hendricks,Robbie Lawler,Blue,5,0,2,4,9,Southpaw,180.34,187.96,0,1,2,11,Southpaw,175.26,175.26,32,31
Anthony Pettis,Gilbert Melendez,Red,5,0,1,1,1,Orthodox,175.26,185.42,0,4,1,4,Orthodox,177.8,182.88,32,27
Travis Browne,Brendan Schaub,Red,3,1,0,4,6,Orthodox,193.04,198.12,1,0,3,7,Orthodox,198.12,200.66,31,32
Todd Duffee,Anthony Hamilton,Red,3,0,1,1,1,Orthodox,195.58,193.04,0,1,1,2,Orthodox,190.5,200.66,34,28
Tony Ferguson,Abel Trujillo,Red,3,0,2,2,3,Orthodox,172.72,177.8,0,3,1,6,Orthodox,180.34,193.04,31,30
Urijah Faber,Francisco Rivera,Red,3,1,0,3,3,Orthodox,172.72,172.72,0,1,3,7,Orthodox,167.64,170.18,33,35
Eddie Gordon,Josh Samman,Blue,3,0,1,0,1,Orthodox,190.5,200.66,0,1,0,1,Orthodox,182.88,193.04,26,31
Corey Anderson,Justin Jones,Red,3,0,0,0,0,Orthodox,180.34,198.12,0,1,0,1,Orthodox,190.5,200.66,27,25
Raquel Pennington,Ashlee Evans-Smith,Red,3,0,0,0,0,Orthodox,172.72,170.18,1,0,1,1,Orthodox,170.18,170.18,27,26
Sergio Pettis,Matt Hobar,Red,3,0,1,1,1,Southpaw,177.8,177.8,0,1,1,2,Orthodox,167.64,175.26,27,21
Alex White,Clay Collard,Blue,3,1,0,1,0,Orthodox,180.34,185.42,1,0,1,1,Southpaw,182.88,180.34,21,26
Frankie Edgar,Cub Swanson,Red,5,0,6,1,6,Orthodox,172.72,177.8,0,2,5,11,Orthodox,167.64,172.72,31,33
Bobby Green,Edson Barboza,Blue,3,0,1,2,8,Orthodox,180.34,190.5,0,4,0,4,Orthodox,177.8,180.34,28,28
Brad Pickett,Chico Camus,Blue,3,2,0,3,2,Orthodox,167.64,167.64,1,0,4,4,Orthodox,167.64,172.72,29,36
Jared Rosholt,Aleksei Oleinik,Blue,3,0,1,0,1,Orthodox,187.96,203.2,0,3,0,3,Orthodox,187.96,190.5,37,28
Joseph Benavidez,Dustin Ortiz,Red,3,0,2,1,3,Orthodox,165.1,165.1,0,1,2,7,Southpaw,162.56,165.1,25,30
Matt Wiman,Isaac Vallie-Flagg,Red,3,2,0,2,1,Orthodox,172.72,172.72,1,0,5,9,Orthodox,177.8,172.72,36,31
Ruslan Magomedov,Josh Copeland,Red,3,0,0,0,0,Orthodox,185.42,190.5,0,1,0,1,Orthodox,190.5,198.12,32,27
Luke Barnatt,Roger Narvaez,Blue,3,1,0,1,0,Southpaw,190.5,200.66,1,0,1,3,Orthodox,198.12,195.58,31,26
James Vick,Nick Hein,Red,3,0,1,0,1,Southpaw,167.64,167.64,0,2,0,2,Orthodox,190.5,193.04,30,27
Yves Edwards,Akbarh Arreola,Blue,3,1,0,1,0,Southpaw,177.8,180.34,4,0,10,10,Southpaw,175.26,185.42,31,38
Paige VanZant,Kailin Curran,Red,3,0,0,0,0,Orthodox,162.56,165.1,0,0,0,0,Orthodox,162.56,165.1,23,20
Juan Puig,Dooho Choi,Blue,3,0,0,0,0,Orthodox,177.8,177.8,1,0,1,0,Orthodox,175.26,182.88,23,25
Fabricio Werdum,Mark Hunt,Red,5,0,1,3,5,Orthodox,177.8,182.88,0,4,2,6,Orthodox,193.04,195.58,40,37
Jake Ellenberger,Kelvin Gastelum,Blue,3,0,4,0,4,Southpaw,175.26,180.34,2,0,4,8,Orthodox,175.26,180.34,23,29
Ricardo Lamas,Dennis Bermudez,Red,3,0,7,1,7,Orthodox,167.64,167.64,0,1,1,5,Orthodox,172.72,180.34,27,32
Augusto Montano,Chris Heatherly,Red,3,1,0,1,0,Orthodox,175.26,172.72,0,0,0,0,Orthodox,185.42,185.42,26,30
Edgar Garcia,Hector Urbina,Blue,3,0,0,0,0,Orthodox,180.34,185.42,2,0,2,0,Orthodox,177.8,180.34,27,30
Yair Rodriguez,Leonardo Morales,Red,3,0,0,0,0,Southpaw,172.72,172.72,0,0,0,0,,180.34,180.34,21,22
Alejandro Perez,Jose Quinonez,Red,3,0,0,0,0,,172.72,175.26,0,0,0,0,Orthodox,167.64,170.18,24,25
Jessica Eye,Leslie Smith,Red,3,0,1,1,1,Orthodox,175.26,167.64,2,0,2,0,Orthodox,167.64,167.64,32,28
Gabriel Benitez,Humberto Brown,Red,3,0,0,0,0,,177.8,180.34,0,0,0,0,Southpaw,172.72,180.34,30,26
Henry Briones,Guido Cannetti,Red,3,0,0,0,0,Southpaw,167.64,172.72,0,0,0,0,,172.72,175.26,34,34
Marco Beltran,Marlon Vera,Red,3,0,0,0,0,Switch,172.72,177.8,0,0,0,0,Orthodox,172.72,175.26,21,28
Mauricio Rua,Ovince Saint Preux,Blue,5,1,0,1,4,Southpaw,190.5,203.2,1,0,7,6,Orthodox,185.42,193.04,31,32
Warlley Alves,Alan Jouban,Red,3,0,1,0,1,Southpaw,182.88,185.42,0,1,0,1,Orthodox,180.34,182.88,32,23
Claudio Silva,Leon Edwards,Red,3,0,0,0,0,Southpaw,182.88,187.96,0,1,0,1,Southpaw,180.34,180.34,23,32
