Fight_ID,R_fighter,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,R_age,R_Record,R_Takedown_Diff
856,Nate Marquardt,-1,29.2,16.2,672.8,Orthodox,182.88,187.96,28,,
855,Ricardo Almeida,-1,8.333333333,9.333333333,509.3333333,Orthodox,182.88,187.96,31,,
854,Tyson Griffin,2,29.25,24.5,702.5,Orthodox,167.64,172.72,23,,
853,Chris Lytle,-1,18.9,18.9,614.7,Orthodox,180.34,172.72,33,,
852,Tim Boetsch,0,,,,Orthodox,182.88,187.96,27,,
851,Marvin Eastman,-3,8.666666667,18.33333333,309.6666667,Orthodox,175.26,185.42,36,,
850,Rob Emerson,-1,3,20,339,Orthodox,175.26,177.8,26,,
849,Mike Swick,-1,15.33333333,12.16666667,351.6666667,Orthodox,185.42,195.58,28,,
848,Patrick Cote,2,24,21,646.3333333,Orthodox,180.34,180.34,27,,
847,Thiago Tavares,-1,12.66666667,13.66666667,756.3333333,Orthodox,170.18,172.72,23,,
846,Nate Diaz,2,6,11.5,285,Southpaw,182.88,193.04,22,,
845,Kurt Pellegrino,-1,15.25,16.75,470.5,Orthodox,172.72,177.8,28,,
844,Gray Maynard,1,11.5,1.5,174,Orthodox,175.26,177.8,28,,
843,Jeremy Stephens,1,28.5,10.5,682,Orthodox,172.72,180.34,21,,
842,Corey Hill,0,,,,Orthodox,193.04,203.2,29,,
841,Matt Wiman,2,30,20.33333333,477.3333333,Orthodox,177.8,172.72,24,,
840,BJ Penn,1,28.54545455,20.36363636,670.6363636,Orthodox,175.26,177.8,29,,
839,Fabricio Werdum,-1,23,28,900,Orthodox,193.04,195.58,30,,
838,Marcus Davis,5,21.5,13.33333333,413.1666667,Southpaw,177.8,177.8,34,,
837,Wilson Gouveia,3,23,21.5,407,Orthodox,185.42,193.04,29,,
836,Jorge Rivera,-1,26.42857143,15.42857143,435.4285714,Orthodox,185.42,185.42,35,,
835,Antoni Hardonk,-2,12.33333333,9.666666667,390.6666667,Orthodox,193.04,198.12,31,,
834,Paul Kelly,0,,,,Orthodox,175.26,177.8,23,,
833,Alessio Sakara,-1,26,10.66666667,293.6666667,Orthodox,182.88,182.88,26,,
832,Sam Stout,-2,46,48.66666667,635.3333333,Orthodox,175.26,177.8,23,,
831,Georges St-Pierre,1,37.1,11.8,531.3,Orthodox,180.34,193.04,26,,
830,Chuck Liddell,-2,27.26315789,17.31578947,547.1052632,Orthodox,187.96,193.04,38,,
829,Eddie Sanchez,1,18.66666667,22,307.3333333,Orthodox,187.96,187.96,25,,
828,Lyoto Machida,3,66.33333333,11.33333333,900,Southpaw,185.42,187.96,29,,
827,Rich Clementi,1,19.4,30.2,663.2,Southpaw,175.26,182.88,31,,
826,James Irvin,-1,6.8,11.6,243.2,Orthodox,187.96,190.5,29,,
825,Manvel Gamburyan,-1,16,2,320,Orthodox,165.1,170.18,26,,
824,Dean Lister,-1,14.33333333,26.66666667,646.6666667,Orthodox,185.42,190.5,31,,
823,Roan Carneiro,-1,13,13.5,633.5,Orthodox,180.34,187.96,29,,
822,Mark Bocek,-1,6,31,295,Orthodox,172.72,190.5,26,,
821,Roger Huerta,5,45.8,18.4,607.8,Orthodox,175.26,177.8,24,,
820,Mac Danzig,0,,,,Orthodox,172.72,177.8,27,,
819,Jon Koppenhaver,0,,,,Orthodox,180.34,,26,,
818,George Sotiropoulos,0,,,,Orthodox,177.8,180.34,30,,
817,Ben Saunders,0,,,,Orthodox,187.96,195.58,24,,
816,Troy Mandaloniz,0,,,,Orthodox,175.26,,27,,
815,Matt Arroyo,0,,,,Orthodox,177.8,182.88,25,,
814,Roman Mitichyan,0,,,,Orthodox,177.8,,29,,
813,Jonathan Goulet,-2,6.6,10,380,Orthodox,182.88,185.42,28,,
812,Rashad Evans,-1,24.16666667,18.66666667,734.6666667,Orthodox,182.88,190.5,28,,
811,Thiago Silva,2,24.5,23,314.5,Orthodox,187.96,187.96,25,,
810,Karo Parisyan,2,32.22222222,27.66666667,757.3333333,Orthodox,177.8,182.88,25,,
809,Ed Herman,2,16,9.5,421.5,Orthodox,185.42,195.58,27,,
808,Frankie Edgar,2,43,22,597.5,Orthodox,167.64,172.72,26,,
807,Thiago Alves,3,25.14285714,16.14285714,470.4285714,Orthodox,175.26,177.8,24,,
806,Joe Lauzon,2,6.5,3,238.5,Orthodox,177.8,180.34,23,,
805,Marcus Aurelio,-1,40,44,900,Orthodox,177.8,187.96,34,,
804,Akihiro Gono,0,,,,Switch,170.18,172.72,33,,
803,Anderson Silva,4,16.75,5.5,237.25,Southpaw,187.96,195.58,32,,
802,Tim Sylvia,-1,42.18181818,23.54545455,605.9090909,Orthodox,203.2,203.2,31,,
801,Alvin Robinson,-1,6,20,270,Southpaw,175.26,172.72,25,,
800,Stephan Bonnar,1,27.14285714,38.57142857,700.5714286,Orthodox,193.04,198.12,30,,
799,Alan Belcher,1,11.25,17,575,Orthodox,187.96,185.42,23,,
798,Yushin Okami,-1,26.2,23.8,848.6,Southpaw,187.96,190.5,26,,
797,Demian Maia,0,,,,Southpaw,185.42,182.88,29,,
796,Joshua Burkman,-1,18.16666667,17.83333333,564.1666667,Orthodox,177.8,182.88,27,,
795,Matt Grice,-1,26,5,288,Orthodox,172.72,177.8,26,,
794,Keith Jardine,-1,42.83333333,25,589.5,Orthodox,187.96,193.04,31,,
793,Forrest Griffin,1,56,33.42857143,604.1428571,Orthodox,190.5,195.58,28,,
792,Jon Fitch,6,30.33333333,9.5,637.6666667,Orthodox,182.88,193.04,29,,
791,Lyoto Machida,2,64.5,9.5,900,Southpaw,185.42,187.96,29,,
790,Tyson Griffin,1,29.33333333,30.66666667,636.6666667,Orthodox,167.64,172.72,23,,
789,Rich Clementi,-1,21.25,32.25,707.75,Southpaw,175.26,182.88,31,,
788,Jeremy Stephens,-1,7,10,464,Orthodox,172.72,180.34,21,,
787,Christian Wellisch,1,30.5,32.5,535.5,Orthodox,187.96,195.58,32,,
786,Matt Wiman,1,15.5,14,266,Orthodox,177.8,172.72,24,,
785,Kenny Florian,2,19.42857143,16,527.2857143,Southpaw,177.8,187.96,31,,
784,Chris Leben,-2,19.22222222,15.11111111,448,Southpaw,180.34,187.96,27,,
783,Nate Diaz,1,2,16,320,Southpaw,182.88,193.04,22,,
782,Nate Quarry,-1,15.5,7.75,137.5,Open Stance,182.88,182.88,35,,
781,Luke Cummo,1,28.5,16,791.25,Orthodox,182.88,187.96,27,,
780,Cole Miller,1,12,4,70,Orthodox,185.42,187.96,23,,
779,Gray Maynard,-1,20,3,339,Orthodox,175.26,177.8,28,,
778,Thiago Alves,2,21.33333333,16.33333333,458.1666667,Orthodox,175.26,177.8,23,,
777,Dustin Hazelett,2,21.66666667,8.666666667,436.3333333,Orthodox,185.42,193.04,21,,
776,Rampage Jackson,2,25.5,9.5,321,Orthodox,185.42,185.42,29,,
775,Michael Bisping,3,32,6.333333333,406,Orthodox,185.42,190.5,28,,
774,Cheick Kongo,1,30.75,8.75,556,Orthodox,193.04,208.28,32,,
773,Marcus Davis,4,21,12.8,445,Southpaw,177.8,177.8,34,,
772,Houston Alexander,1,17,5,48,Orthodox,182.88,182.88,35,,
771,Gleison Tibau,2,13,12,486.3333333,Southpaw,177.8,180.34,23,,
770,Thiago Silva,1,1,3,66,Orthodox,187.96,187.96,24,,
769,Dennis Siver,-1,2,1,81,Orthodox,167.64,177.8,28,,
768,Jess Liaudin,1,1,2,81,Orthodox,175.26,182.88,,,
767,Randy Couture,1,33.29411765,16.17647059,764.2941176,Orthodox,185.42,190.5,44,,
766,Georges St-Pierre,-1,37,12.66666667,490.3333333,Orthodox,180.34,193.04,26,,
765,Roger Huerta,4,50.75,22,582.25,Orthodox,175.26,177.8,24,,
764,Joe Stevenson,3,16.4,17.2,510.8,Orthodox,170.18,177.8,25,,
763,Patrick Cote,1,24.8,22.8,718.6,Orthodox,180.34,180.34,27,,
762,Renato Sobral,-2,11.33333333,10.55555556,481.2222222,Orthodox,185.42,190.5,31,,
761,Frank Mir,-1,10.6,15.1,243.7,Southpaw,190.5,200.66,28,,
760,Thales Leites,2,36,35.66666667,676.6666667,Orthodox,185.42,198.12,25,,
759,Clay Guida,-2,31.66666667,32,794,Orthodox,170.18,177.8,25,,
758,Kenny Florian,1,19.33333333,17.66666667,570.1666667,Southpaw,177.8,187.96,31,,
757,Anderson Silva,3,19,6.333333333,219.6666667,Southpaw,187.96,195.58,32,,
756,Rashad Evans,5,25.2,17.6,701.6,Orthodox,182.88,190.5,27,,
755,Sean Sherk,2,25.28571429,27.71428571,873.7142857,Orthodox,167.64,170.18,33,,
754,Minotauro Nogueira,0,,,,Orthodox,190.5,195.58,31,,
753,Stephan Bonnar,-2,31.33333333,44.66666667,795,Orthodox,193.04,198.12,30,,
752,Jorge Gurgel,1,47,49.5,900,Orthodox,170.18,175.26,30,,
751,Chris Lytle,-4,17.75,18.375,676.5,Orthodox,180.34,172.72,32,,
750,Frankie Edgar,1,55,38,900,Orthodox,167.64,172.72,25,,
749,BJ Penn,-2,29.1,21.8,688.5,Orthodox,175.26,177.8,28,,
748,Nate Diaz,0,,,,Southpaw,182.88,193.04,22,,
747,Thales Leites,1,51,52,900,Orthodox,185.42,198.12,25,,
746,Roger Huerta,3,56.33333333,22.66666667,606.3333333,Orthodox,175.26,177.8,24,,
745,Joe Lauzon,1,9,0,48,Orthodox,177.8,180.34,23,,
744,Cole Miller,0,,,,Orthodox,185.42,187.96,23,,
743,Gray Maynard,0,,,,Orthodox,175.26,177.8,28,,
742,Leonard Garcia,-1,29,85,900,Orthodox,177.8,175.26,27,,
741,Matt Wiman,-1,10,27,403,Orthodox,177.8,172.72,23,,
740,Rich Franklin,1,45.88888889,14.33333333,549.2222222,Southpaw,185.42,190.5,32,,
739,Forrest Griffin,-1,46.5,35.66666667,554.8333333,Orthodox,190.5,195.58,28,,
738,Jason MacDonald,-1,10,22,435.3333333,Orthodox,190.5,203.2,32,,
737,Tyson Griffin,-1,19,28,505,Orthodox,167.64,172.72,23,,
736,Ed Herman,1,13.33333333,11.66666667,413.6666667,Orthodox,185.42,195.58,26,,
735,Marcus Davis,3,24,14.5,537.5,Southpaw,177.8,177.8,33,,
734,Eddie Sanchez,-1,7.5,15,295,Orthodox,187.96,187.96,24,,
733,Dustin Hazelett,1,22.5,9.5,569.5,Orthodox,185.42,193.04,21,,
732,Spencer Fisher,-1,25.83333333,22.16666667,501.1666667,Southpaw,170.18,177.8,31,,
731,Jon Fitch,5,32.8,10.6,691.8,Orthodox,182.88,193.04,29,,
730,Drew McFedries,-1,23,23.5,246.5,Southpaw,182.88,182.88,28,,
729,Thiago Tavares,1,21,12,900,Orthodox,170.18,172.72,22,,
728,Forrest Petz,-2,19,22.33333333,699.3333333,Orthodox,175.26,180.34,31,,
727,Tamdan McCrory,0,,,,Switch,193.04,198.12,20,,
726,Gleison Tibau,1,18,18,673.5,Southpaw,177.8,180.34,23,,
725,Anthony Johnson,0,,,,Orthodox,187.96,198.12,23,,
724,Nate Mohr,-1,6,4,178,Orthodox,175.26,182.88,24,,
723,Rampage Jackson,1,45,15,529,Orthodox,185.42,185.42,28,,
722,Karo Parisyan,1,29.5,29.125,739.5,Orthodox,177.8,182.88,24,,
721,Terry Martin,1,10.33333333,12.66666667,260,Orthodox,172.72,180.34,26,,
720,Houston Alexander,0,,,,Orthodox,182.88,182.88,35,,
719,Kalib Starnes,-1,20,21,438,Orthodox,190.5,187.96,32,,
718,Thiago Silva,0,,,,Orthodox,187.96,187.96,24,,
717,Alan Belcher,-1,15,22.33333333,749,Orthodox,187.96,185.42,23,,
716,Din Thomas,3,24.83333333,23.5,708.8333333,Orthodox,175.26,,30,,
715,Wilson Gouveia,2,24.66666667,28.33333333,480.6666667,Orthodox,185.42,193.04,28,,
714,Gabriel Gonzaga,3,14.33333333,9,468.3333333,Orthodox,187.96,193.04,27,,
713,Andrei Arlovski,1,20.75,15.41666667,348.75,Orthodox,190.5,195.58,28,,
712,Michael Bisping,2,30,5.5,409,Orthodox,185.42,190.5,28,,
711,Lyoto Machida,1,62,11,900,Southpaw,185.42,187.96,28,,
710,Cheick Kongo,-1,19.66666667,7.333333333,441.3333333,Orthodox,193.04,208.28,31,,
709,Terry Etim,0,,,,Orthodox,185.42,185.42,21,,
708,Junior Assuncao,-1,1,5,124,Orthodox,175.26,182.88,25,,
707,Alessio Sakara,-2,37.25,11.5,399.25,Orthodox,182.88,182.88,25,,
706,Jess Liaudin,0,,,,Orthodox,175.26,182.88,,,
705,Paul Taylor,0,,,,Orthodox,182.88,182.88,27,,
704,Matt Serra,1,17.77777778,22.55555556,818.7777778,Orthodox,167.64,172.72,32,,
703,Josh Koscheck,4,15.14285714,5.714285714,500.1428571,Orthodox,177.8,185.42,29,,
702,Roger Huerta,2,42,19.5,459.5,Orthodox,175.26,177.8,23,,
701,Yushin Okami,3,28.66666667,18.33333333,814.3333333,Southpaw,187.96,190.5,25,,
700,Kendall Grove,2,19,19,569.5,Orthodox,198.12,200.66,24,,
699,Heath Herring,-1,11,13,900,Orthodox,193.04,198.12,29,,
698,Thales Leites,-1,46,101,900,Orthodox,185.42,198.12,25,,
697,Marcus Davis,2,30,17,557.6666667,Southpaw,177.8,177.8,33,,
696,Luke Cummo,-1,25.33333333,18.33333333,900,Orthodox,182.88,187.96,26,,
695,Joe Stevenson,2,20,21.25,631.75,Orthodox,170.18,177.8,24,,
694,Justin McCully,0,,,,Orthodox,185.42,185.42,31,,
693,Kenny Florian,-1,15.6,20,516.8,Southpaw,177.8,187.96,30,,
692,Wilson Gouveia,1,28.5,38.5,551.5,Orthodox,185.42,193.04,28,,
691,Drew Fickett,-1,12.66666667,18.16666667,481.6666667,Orthodox,177.8,177.8,27,,
690,Kurt Pellegrino,1,15,9.5,402,Orthodox,172.72,177.8,27,,
689,Kuniyoshi Hironaka,-1,4,44,900,Orthodox,177.8,177.8,30,,
688,Roan Carneiro,0,,,,Orthodox,180.34,187.96,28,,
687,Thiago Tavares,0,,,,Orthodox,170.18,172.72,22,,
686,Randy Couture,-1,30.8125,15.625,718.3125,Orthodox,185.42,190.5,43,,
685,Martin Kampmann,2,60,23.5,539.5,Orthodox,182.88,182.88,24,,
684,Rich Franklin,-1,45.5,14.125,542.875,Southpaw,185.42,190.5,32,,
683,Matt Hughes,-1,22.41176471,8.941176471,543.5882353,Switch,175.26,185.42,33,,
682,Jason Lambert,-1,22,11.75,328.25,Orthodox,190.5,190.5,31,,
681,Matt Hamill,2,23.5,17,593.5,Orthodox,185.42,193.04,30,,
680,Jon Fitch,4,36.25,9.75,743.5,Orthodox,182.88,193.04,29,,
679,Gleison Tibau,-1,0,24,447,Southpaw,177.8,180.34,23,,
678,Jamie Varner,-1,18,22,811,Orthodox,172.72,182.88,22,,
677,Anderson Silva,2,24,5.5,114,Southpaw,187.96,195.58,31,,
676,Mirko Cro Cop,0,,,,Southpaw,187.96,185.42,32,,
675,Roger Huerta,1,71,38,900,Orthodox,175.26,177.8,23,,
674,Rampage Jackson,0,,,,Orthodox,185.42,185.42,28,,
673,Patrick Cote,-4,18.5,20,673.25,Orthodox,180.34,180.34,26,,
672,Terry Martin,-2,13.5,18.5,383,Orthodox,172.72,180.34,26,,
671,Frankie Edgar,0,,,,Orthodox,167.64,172.72,25,,
670,Lyoto Machida,0,,,,Southpaw,185.42,187.96,28,,
669,Dustin Hazelett,-1,1,5,239,Orthodox,185.42,193.04,20,,
668,Rashad Evans,4,28.25,19.5,785.5,Orthodox,182.88,190.5,27,,
667,Jake O'Brien,2,19,7.5,626,Orthodox,190.5,193.04,22,,
666,Hermes Franca,2,23,26.66666667,770.6666667,Orthodox,167.64,180.34,32,,
665,Nate Marquardt,3,30,17.66666667,724.6666667,Orthodox,182.88,187.96,27,,
664,Joshua Burkman,1,16.5,11.75,396.25,Orthodox,177.8,182.88,26,,
663,Ed Herman,-2,17.5,15,531.5,Orthodox,185.42,195.58,26,,
662,Din Thomas,2,23.2,21.6,670.6,Orthodox,175.26,,30,,
661,Rich Clementi,-2,26.5,42,669,Southpaw,175.26,182.88,30,,
660,Chuck Liddell,6,27.125,13.6875,533.9375,Orthodox,187.96,193.04,37,,
659,Keith Jardine,1,54,29,802,Orthodox,187.96,193.04,31,,
658,Jason MacDonald,1,5,2,163,Orthodox,190.5,203.2,31,,
657,Andrei Arlovski,-2,22,16.81818182,362.7272727,Orthodox,190.5,195.58,27,,
656,Michael Bisping,1,41,8,554,Orthodox,185.42,190.5,27,,
655,Thiago Alves,1,20.4,19.4,475.8,Orthodox,175.26,177.8,23,,
654,Gabriel Gonzaga,2,19.5,13,601.5,Orthodox,187.96,193.04,27,,
653,Yushin Okami,2,25.5,13.5,800,Southpaw,187.96,190.5,25,,
652,Christian Wellisch,-1,0,17,171,Orthodox,187.96,195.58,31,,
651,Diego Sanchez,5,33,14.2,657,Southpaw,177.8,182.88,24,,
650,Josh Koscheck,3,15.33333333,3.666666667,433.5,Orthodox,177.8,185.42,29,,
649,Karo Parisyan,-1,25.71428571,26.57142857,716.5714286,Orthodox,177.8,182.88,24,,
648,Marcus Davis,1,18,12,386.5,Southpaw,177.8,177.8,33,,
647,David Heath,1,3,2,152,Orthodox,180.34,182.88,30,,
646,Alan Belcher,-1,8,12,900,Orthodox,187.96,185.42,22,,
645,Luigi Fioravanti,1,15.5,23.5,577.5,Orthodox,172.72,177.8,25,,
644,Brock Larson,-1,14,25,900,Southpaw,180.34,180.34,29,,
643,Logan Clark,0,,,,Orthodox,187.96,,21,,
642,Georges St-Pierre,4,40.28571429,12,546.1428571,Orthodox,180.34,193.04,25,,
641,Tim Sylvia,4,43.33333333,19.33333333,407.2222222,Orthodox,203.2,203.2,30,,
640,Drew McFedries,0,,,,Southpaw,182.88,182.88,28,,
639,Brandon Vera,3,14.33333333,7.666666667,248.6666667,Orthodox,190.5,193.04,29,,
638,Joe Stevenson,1,26.33333333,28,800,Orthodox,170.18,177.8,24,,
637,Nick Diaz,1,33,23.66666667,642.3333333,Southpaw,185.42,193.04,23,,
636,Antoni Hardonk,0,,,,Orthodox,193.04,198.12,30,,
635,James Irvin,-1,4.666666667,8,231.3333333,Orthodox,187.96,190.5,28,,
634,Jake O'Brien,1,25,2,352,Orthodox,190.5,193.04,22,,
633,Matt Serra,-1,17.5,20.125,808.625,Orthodox,167.64,172.72,32,,
632,Travis Lutter,-2,3.333333333,25,575.3333333,Orthodox,180.34,190.5,33,,
631,Din Thomas,1,20.75,21.5,715.5,Orthodox,175.26,,30,,
630,Jorge Rivera,-1,32,19.6,575.4,Orthodox,185.42,185.42,34,,
629,Pete Spratt,-1,5.75,4.25,202.75,Orthodox,175.26,,35,,
628,Scott Smith,-1,3,10,188,Orthodox,182.88,177.8,27,,
627,Charles McCarthy,-1,0,20,430,Orthodox,177.8,180.34,26,,
626,Martin Kampmann,1,19,1,179,Orthodox,182.88,182.88,24,,
625,Anderson Silva,1,17,1,49,Southpaw,187.96,195.58,31,,
624,Sean Sherk,1,19.5,28.5,769.3333333,Orthodox,167.64,170.18,33,,
623,Jon Fitch,3,33.66666667,11.66666667,691.3333333,Orthodox,182.88,193.04,28,,
622,Carmelo Marrero,0,,,,Orthodox,182.88,185.42,25,,
621,Spencer Fisher,1,29.5,25,546.5,Southpaw,170.18,177.8,30,,
620,Yushin Okami,1,12,8,900,Southpaw,187.96,190.5,25,,
619,Clay Guida,0,,,,Orthodox,170.18,177.8,24,,
618,Kurt Pellegrino,-1,25,18,680,Orthodox,172.72,177.8,27,,
617,Tito Ortiz,4,29.29411765,16.88235294,686.5882353,Orthodox,190.5,187.96,31,,
616,Kendall Grove,1,25,33,900,Orthodox,198.12,200.66,23,,
615,Jason MacDonald,0,,,,Orthodox,190.5,203.2,31,,
614,Matt Hamill,1,33,9,287,Orthodox,185.42,193.04,30,,
613,Nate Marquardt,2,38.5,24.5,900,Orthodox,182.88,187.96,27,,
612,Tony DeSouza,-1,10,4,426.6666667,Southpaw,182.88,177.8,32,,
611,Rory Singer,1,2,4,44,Orthodox,187.96,195.58,30,,
610,Thiago Alves,-1,9.75,21,369.75,Orthodox,175.26,177.8,23,,
609,Marcus Davis,-1,3,19,475,Southpaw,177.8,177.8,33,,
608,Matt Hughes,5,22.4,6,534.8666667,Switch,175.26,185.42,32,,
607,Mike Swick,4,8,2.25,77.5,Orthodox,185.42,195.58,27,,
606,Melvin Guillard,1,13.33333333,3.666666667,277.3333333,Orthodox,175.26,172.72,23,,
605,Rashad Evans,3,29.33333333,24,900,Orthodox,182.88,190.5,26,,
604,Joe Lauzon,0,,,,Orthodox,177.8,180.34,22,,
603,Roger Huerta,0,,,,Orthodox,175.26,177.8,23,,
602,Eddie Sanchez,0,,,,Orthodox,187.96,187.96,23,,
601,Jorge Gurgel,-1,36,43,900,Orthodox,170.18,175.26,29,,
600,Tyson Griffin,0,,,,Orthodox,167.64,172.72,22,,
599,Chuck Liddell,5,27.8,14.53333333,563.2,Orthodox,187.96,193.04,36,,
598,Forrest Griffin,-1,44.75,34.25,537,Orthodox,190.5,195.58,27,,
597,Nick Diaz,-3,27.75,23.5,634.875,Southpaw,185.42,193.04,23,,
596,Cheick Kongo,1,24,6,253,Orthodox,193.04,208.28,31,,
595,Hermes Franca,1,23.2,28.4,762.6,Orthodox,167.64,180.34,32,,
594,Eric Schafer,0,,,,Orthodox,190.5,190.5,28,,
593,Wilson Gouveia,-1,48,67,900,Orthodox,185.42,193.04,27,,
592,David Heath,0,,,,Orthodox,180.34,182.88,30,,
591,Yushin Okami,0,,,,Southpaw,187.96,190.5,25,,
590,Diego Sanchez,4,24.75,8.75,596.25,Southpaw,177.8,182.88,24,,
589,Chris Leben,-1,17.5,12.33333333,375.6666667,Southpaw,180.34,187.96,26,,
588,Dean Lister,1,1,1,140,Orthodox,185.42,190.5,30,,
587,Josh Koscheck,2,13.8,4.2,470.2,Orthodox,177.8,185.42,28,,
586,Martin Kampmann,0,,,,Orthodox,182.88,182.88,24,,
585,Joe Riggs,-1,17.16666667,10.33333333,391.3333333,Southpaw,182.88,177.8,23,,
584,Jake O'Brien,0,,,,Orthodox,190.5,193.04,21,,
583,Forrest Petz,0,,,,Orthodox,175.26,180.34,30,,
582,Anthony Torres,0,,,,Orthodox,172.72,,28,,
581,Tim Sylvia,3,36.625,13.5,270.625,Orthodox,203.2,203.2,30,,
580,Joshua Burkman,-1,10.33333333,9.333333333,228.3333333,Orthodox,177.8,182.88,26,,
579,Tito Ortiz,3,30.4375,17.9375,724.625,Orthodox,190.5,187.96,31,,
578,Frank Mir,-1,6.375,11,183.5,Southpaw,190.5,200.66,27,,
577,Joe Stevenson,-1,25.5,33,900,Orthodox,170.18,177.8,24,,
576,Hermes Franca,-2,17.5,30.5,791.5,Orthodox,167.64,180.34,31,,
575,Jeff Monson,2,17.2,26.8,691,Orthodox,175.26,187.96,35,,
574,Cheick Kongo,0,,,,Orthodox,193.04,208.28,31,,
573,Drew Fickett,-1,2.75,7,327.5,Orthodox,177.8,177.8,26,,
572,Jonathan Goulet,-1,7,5.5,338,Orthodox,182.88,185.42,26,,
571,Anderson Silva,0,,,,Southpaw,187.96,195.58,31,,
570,Rashad Evans,2,35.5,30,900,Orthodox,182.88,190.5,26,,
569,Mark Hominick,1,22,20,412,Orthodox,172.72,172.72,23,,
568,Josh Koscheck,1,6,2,362.75,Orthodox,177.8,185.42,28,,
567,Jason Lambert,2,19,9,285.5,Orthodox,190.5,190.5,31,,
566,Jon Fitch,2,25,17,748.5,Orthodox,182.88,193.04,28,,
565,Rob MacDonald,-1,3,7,114,Orthodox,190.5,198.12,27,,
564,Jorge Santiago,0,,,,Orthodox,185.42,187.96,25,,
563,Kenny Florian,2,16.66666667,13.33333333,326,Southpaw,177.8,187.96,30,,
562,Michael Bisping,0,,,,Orthodox,185.42,190.5,27,,
561,Kendall Grove,0,,,,Orthodox,198.12,200.66,23,,
560,Keith Jardine,-1,49.66666667,22.66666667,769.3333333,Orthodox,187.96,193.04,30,,
559,Rory Singer,0,,,,Orthodox,187.96,195.58,30,,
558,Kalib Starnes,0,,,,Orthodox,190.5,187.96,31,,
557,Luigi Fioravanti,-1,20,36,900,Orthodox,172.72,177.8,25,,
556,Matt Hamill,0,,,,Orthodox,185.42,193.04,29,,
555,Mike Nickels,0,,,,Orthodox,193.04,,34,,
554,Matt Hughes,4,21.71428571,5.928571429,553.1428571,Switch,175.26,185.42,32,,
553,Dean Lister,0,,,,Orthodox,185.42,190.5,30,,
552,Diego Sanchez,3,30,6,495,Southpaw,177.8,182.88,24,,
551,Brandon Vera,2,17.5,7,293.5,Orthodox,190.5,193.04,28,,
550,Mike Swick,3,9,2.666666667,57,Orthodox,185.42,195.58,26,,
549,Jeremy Horn,1,15.33333333,16.44444444,526,Orthodox,185.42,187.96,30,,
548,Spencer Fisher,-1,30.33333333,30,594.3333333,Southpaw,170.18,177.8,30,,
547,Gabriel Gonzaga,1,23,18,879,Orthodox,187.96,193.04,27,,
546,Melvin Guillard,-1,15,3,367.5,Orthodox,175.26,172.72,23,,
545,Tim Sylvia,2,40,13.85714286,286,Orthodox,203.2,203.2,30,,
544,Sean Sherk,-2,15.6,22.8,743.2,Orthodox,167.64,170.18,32,,
543,Tito Ortiz,2,28.4,15.26666667,712.9333333,Orthodox,190.5,187.96,31,,
542,Evan Tanner,-2,23.71428571,15.28571429,413.2142857,Orthodox,182.88,187.96,35,,
541,Jeff Monson,1,13.5,23.5,638.75,Orthodox,175.26,187.96,35,,
540,Karo Parisyan,3,25.2,23.6,766.4,Orthodox,177.8,182.88,23,,
539,David Terrell,-1,4.5,9.5,149.5,Southpaw,185.42,,28,,
538,Jason Lambert,1,7,3,114,Orthodox,190.5,190.5,30,,
537,Thiago Alves,1,13.5,7.5,364,Orthodox,175.26,177.8,22,,
536,Stephan Bonnar,2,34,34.66666667,690,Orthodox,193.04,198.12,29,,
535,Rashad Evans,1,48,42,900,Orthodox,182.88,190.5,26,,
534,Josh Neer,1,1.5,6,177.5,Orthodox,180.34,182.88,23,,
533,Chris Leben,4,17,9.25,326.25,Southpaw,180.34,187.96,25,,
532,Luke Cummo,-1,20,20,900,Orthodox,182.88,187.96,25,,
531,Jon Fitch,1,25,14,900,Orthodox,182.88,193.04,28,,
530,Dan Christison,0,,,,Orthodox,203.2,,33,,
529,Josh Koscheck,-1,7.333333333,2,414,Orthodox,177.8,185.42,28,,
528,Chael Sonnen,-1,12,11,380,Southpaw,185.42,187.96,29,,
527,Rich Franklin,6,37.83333333,10.16666667,444,Southpaw,185.42,190.5,31,,
526,Mike Swick,2,7,1,21,Orthodox,185.42,195.58,26,,
525,Georges St-Pierre,3,37.16666667,7.833333333,487.1666667,Orthodox,180.34,193.04,24,,
524,Nate Marquardt,1,21,23,900,Orthodox,182.88,187.96,26,,
523,Mark Hominick,0,,,,Orthodox,172.72,172.72,23,,
522,Sam Stout,0,,,,Orthodox,175.26,177.8,21,,
521,Jason Lambert,0,,,,Orthodox,190.5,190.5,30,,
520,Tom Murphy,0,,,,Southpaw,187.96,,31,,
519,Chuck Liddell,4,28.42857143,15.07142857,575.7142857,Orthodox,187.96,193.04,36,,
518,Brandon Vera,1,28,10,502,Orthodox,190.5,193.04,28,,
517,Marcio Cruz,1,12,1,362,Orthodox,193.04,,27,,
516,Renato Sobral,2,14.5,9.666666667,596.5,Orthodox,185.42,190.5,30,,
515,Joe Riggs,-1,12.75,4.75,327.25,Southpaw,182.88,177.8,23,,
514,Alessio Sakara,-1,46,2,310,Orthodox,182.88,182.88,24,,
513,Paul Buentello,-1,14.33333333,9,156.3333333,Orthodox,187.96,195.58,32,,
